pid	synonyms
700	Selinum foeniculum
700	Seseli dulce
700	Seseli foeniculum
700	Seseli piperitum
700	Tenoria romana
701	Anethum dulce
701	Anethum foeniculum
701	Anethum foeniculum piperitum
701	Anethum minus
701	Anethum panmori
701	Anethum panmorium
701	Anethum piperitum
701	Anethum rupestre
701	Foeniculum capillaceum
701	Foeniculum capillaceum dulce
701	Foeniculum capillaceum macrocarpum
701	Foeniculum capillaceum piperitum
701	Foeniculum commune
701	Foeniculum divaricatum
701	Foeniculum dulce
701	Foeniculum foeniculum
701	Foeniculum giganteum
701	Foeniculum luteum
701	Foeniculum officinale
701	Foeniculum officinale dulce
701	Foeniculum officinale dulce
701	Foeniculum officinale pateri
701	Foeniculum officinale sativum
701	Foeniculum panmorium
701	Foeniculum piperitum
701	Foeniculum piperitum
701	Foeniculum piperitum divaricatum
701	Foeniculum piperitum pluriradiatum
701	Foeniculum rigidum
701	Foeniculum vulgare
701	Foeniculum vulgare capillaceum
701	Foeniculum vulgare capillaceum
701	Foeniculum vulgare dulce
701	Foeniculum vulgare pateri
701	Foeniculum vulgare pauciradiatum
701	Foeniculum vulgare piperitum
701	Foeniculum vulgare piperitum
701	Foeniculum vulgare piperitum
701	Ligusticum foeniculum
701	Ligusticum foeniculum
701	Meum foeniculum
701	Meum piperatum
701	Meum piperitum
701	Meum piperitum
701	Ozodia foeniculacea
701	Selinum foeniculum
701	Seseli dulce
701	Seseli foeniculum
701	Seseli piperitum
701	Tenoria romana
702	Atalantia hindsii
702	Atalantia monophylla
702	Citrofortunella madurensis
702	Citrus aurantium
702	Citrus aurantium
702	Citrus aurantium
702	Citrus aurantium
702	Citrus aurantium
702	Citrus aurantium
702	Citrus aurantium
702	Citrus aurantium japonica
702	Citrus hindsii
702	Citrus inermis
702	Citrus japonica crassifolia
702	Citrus japonica hindsii
702	Citrus japonica madurensis
702	Citrus japonica margarita
702	Citrus japonica marginata
702	Citrus kinokuni
702	Citrus madurensis
702	Citrus margarita
702	Citrus microcarpa
702	Citrus nobilis
702	Fortunella bawangica
702	Fortunella chintou
702	Fortunella crassifolia
702	Fortunella hindsii
702	Fortunella hindsii chintou
702	Fortunella japonica
702	Fortunella japonica margarita
702	Fortunella margarita
702	Fortunella obovata
702	Fortunella venosa
702	Sclerostylis hindsii
702	Sclerostylis venosa
703	Atalantia hindsii
703	Atalantia monophylla
703	Citrofortunella madurensis
703	Citrus aurantium
703	Citrus aurantium
703	Citrus aurantium
703	Citrus aurantium
703	Citrus aurantium
703	Citrus aurantium
703	Citrus aurantium
703	Citrus aurantium japonica
703	Citrus hindsii
703	Citrus inermis
703	Citrus japonica crassifolia
703	Citrus japonica hindsii
703	Citrus japonica madurensis
703	Citrus japonica margarita
703	Citrus japonica marginata
703	Citrus kinokuni
703	Citrus madurensis
703	Citrus margarita
703	Citrus microcarpa
703	Citrus nobilis
703	Fortunella bawangica
703	Fortunella chintou
703	Fortunella crassifolia
703	Fortunella hindsii
703	Fortunella hindsii chintou
703	Fortunella japonica
703	Fortunella japonica margarita
703	Fortunella margarita
703	Fortunella obovata
703	Fortunella venosa
703	Sclerostylis hindsii
703	Sclerostylis venosa
705	Fritillaria imperialis eduardii
705	Petilium eduardii
710	Fritillaria askabadensis
711	Bupleurum subpinnatum
711	Froriepia nuda
712	Coriandrum setifolium
713	Aster biflorus
713	Chrysocoma biflora
713	Crinitaria biflora
713	Galatella dracunculoides discoidea
713	Galatella novopokrovskii
713	Galatella sediflora biflora
714	Diplostemma alatum
714	Geigeria macdougalii
715	Eriostemon linearifolius
715	Geijera linearifolia
716	Geijera pendula
716	Geijera salicifolia
716	Zanthoxylum australasicum
717	Geijera floribunda
717	Geijera latifolia
717	Geijera salicifolia latifolia
718	Gardenia brasiliensis
718	Gardenia genipa
718	Gardenia hexandra
718	Gardenia oblongifolia
718	Genipa americana caruto
718	Genipa americana grandifolia
718	Genipa americana jorgensenii
718	Genipa americana parvifolia
718	Genipa americana riobranquensis
718	Genipa barbata
718	Genipa brasiliana
718	Genipa brasiliensis
718	Genipa caruto
718	Genipa codonocalyx
718	Genipa excelsa
718	Genipa grandifolia
718	Genipa humilis
718	Genipa oblongifolia
718	Genipa oleosa
718	Genipa pubescens
718	Genipa venosa
719	Geranium balkanum
719	Geranium kikianum
719	Geranium lugubre
719	Geranium macrorrhizum acutilobum
719	Geranium macrorrhizum angustilobum
719	Geranium macrorrhizum brachidentatum
719	Geranium macrorrhizum eu-macrorrhizum
719	Geranium macrorrhizum hirsutum
719	Geranium macrorrhizum kellereri
719	Geranium macrorrhizum longidentatum
719	Geranium macrorrhizum parvifolium
719	Geranium macrorrhizum paucidentatum
719	Geranium macrorrhizum rotundilobum
719	Geranium macrorrhizum typicum
719	Robertium macrorrhizum
720	Geranium austriacum
720	Geranium fuscum
720	Geranium hungaricum
720	Geranium hungaricum
720	Geranium lividum
720	Geranium lividum caerulescens
720	Geranium moldavicum
720	Geranium montanum
720	Geranium patulum
720	Geranium phaeum atropurpureum
720	Geranium phaeum austriacum
720	Geranium phaeum austriacum
720	Geranium phaeum balcanicum
720	Geranium phaeum baldensis
720	Geranium phaeum caerulescens
720	Geranium phaeum fuscum
720	Geranium phaeum fuscum
720	Geranium phaeum gallica
720	Geranium phaeum helvetica
720	Geranium phaeum hungaricum
720	Geranium phaeum hungaricum
720	Geranium phaeum linnaei
720	Geranium phaeum lividum
720	Geranium phaeum lividum
720	Geranium phaeum lividum
720	Geranium phaeum maculatum
720	Geranium phaeum maculatum
720	Geranium phaeum maculatum
720	Geranium phaeum nodosum
720	Geranium phaeum nodosum
720	Geranium phaeum nodosum
720	Geranium phaeum normale
720	Geranium phaeum pallidum
720	Geranium phaeum pallidum
720	Geranium phaeum patula
720	Geranium phaeum patulum
720	Geranium phaeum planipetalum
720	Geranium phaeum pyrenaica
720	Geranium phaeum vulgatius
720	Geranium planipetalum
720	Geranium subcoeruleum
721	Calamintha hederacea
721	Chamaecissos hederaceus
721	Chamaeclema hederacea
721	Glechoma borealis
721	Glechoma bulgarica
721	Glechoma hederacea breviflora
721	Glechoma hederacea brevipetiolatum
721	Glechoma hederacea grandiflora
721	Glechoma hederacea grandifolia
721	Glechoma hederacea heterophylla
721	Glechoma hederacea hirsuta
721	Glechoma hederacea humilior
721	Glechoma hederacea magna
721	Glechoma hederacea major
721	Glechoma hederacea micrantha
721	Glechoma hederacea microcalyx
721	Glechoma hederacea montana
721	Glechoma hederacea parvifolia
721	Glechoma hederacea serbica
721	Glechoma hederacea variegata
721	Glechoma hederacea verticillata
721	Glechoma hederacea villosa
721	Glechoma heterophylla
721	Glechoma intermedia
721	Glechoma lobulata
721	Glechoma longicaulis
721	Glechoma magna
721	Glechoma micrantha
721	Glechoma repens
721	Glechoma rigida
721	Glechoma rotundifolia
721	Glechoma serbica
721	Glechonion hederaceum
721	Hedera terrestris
721	Nepeta glechoma
721	Nepeta glechoma hirsuta
721	Nepeta hederacea
721	Nepeta hederacea albovariegata
721	Nepeta rigida
722	Glechoma hederacea sardoa
723	Chionotria monogyna
723	Chionotria rigida
723	Glycosmis americana
723	Glycosmis angustifolia
723	Glycosmis arborea
723	Glycosmis arborea linearifoliolata
723	Glycosmis chylocarpa
723	Glycosmis heterophylla
723	Glycosmis macrophylla
723	Glycosmis pentaphylla
723	Glycosmis pentaphylla linearifoliola
723	Glycosmis quinquefolia
723	Glycosmis retzii
723	Glycosmis rigida
723	Limonia angustifolia
723	Limonia arborea
723	Limonia pentaphylla
723	Murraya cerasiformis
723	Murraya exotica
723	Myxospermum chylocarpum
724	Gmelina arborea canescens
724	Gmelina arborea dentata
724	Gmelina arborea glaucescens
724	Gmelina oblongifolia
724	Gmelina rheedei
724	Gmelina sinuata
724	Premna arborea
726	Goniothalamus forbesii
726	Goniothalamus lanceolatus
726	Goniothalamus macrophyllus
726	Goniothalamus macrophyllus
726	Goniothalamus suaveolens
726	Polyalthia macrophylla
726	Unona macrophylla
727	Gossypium klotzschianum raimondii
729	Grindelia acutifolia
729	Grindelia arenicola
729	Grindelia blakei
729	Grindelia bracteosa
729	Grindelia camporum
729	Grindelia camporum australis
729	Grindelia camporum bracteosa
729	Grindelia camporum davyi
729	Grindelia camporum parviflora
729	Grindelia columbiana
729	Grindelia columbiana
729	Grindelia discoidea
729	Grindelia fastigiata
729	Grindelia fastigiata revoluta
729	Grindelia hallii
729	Grindelia hirsutula acutifolia
729	Grindelia hirsutula davyi
729	Grindelia hirsutula decumbens
729	Grindelia hirsutula hallii
729	Grindelia hirsutula maritima
729	Grindelia hirsutula revoluta
729	Grindelia hirsutula rubricaulis
729	Grindelia humilis
729	Grindelia humilis platyphylla
729	Grindelia inornata
729	Grindelia inornata angusta
729	Grindelia integerrima
729	Grindelia integrifolia macrophylla
729	Grindelia latifolia
729	Grindelia latifolia platyphylla
729	Grindelia macrophylla
729	Grindelia maritima
729	Grindelia nana
729	Grindelia nana altissima
729	Grindelia nana columbiana
729	Grindelia nana columbiana
729	Grindelia nana integerrima
729	Grindelia nana integrifolia
729	Grindelia pacifica
729	Grindelia paludosa
729	Grindelia perennis
729	Grindelia procera
729	Grindelia revoluta
729	Grindelia robusta
729	Grindelia robusta angustifolia
729	Grindelia robusta bracteosa
729	Grindelia robusta davyi
729	Grindelia robusta platyphylla
729	Grindelia robusta rigida
729	Grindelia rubricaulis
729	Grindelia rubricaulis maritima
729	Grindelia squarrosa integrifolia
729	Grindelia squarrosa quasiperennis
729	Grindelia stricta
729	Grindelia stricta angustifolia
729	Grindelia stricta blakei
729	Grindelia stricta macrophylla
729	Grindelia stricta platyphylla
729	Grindelia stricta venulosa
729	Grindelia venulosa
730	Grindelia acutifolia
730	Grindelia arenicola
730	Grindelia blakei
730	Grindelia bracteosa
730	Grindelia camporum
730	Grindelia camporum australis
730	Grindelia camporum bracteosa
730	Grindelia camporum davyi
730	Grindelia camporum parviflora
730	Grindelia columbiana
730	Grindelia columbiana
730	Grindelia discoidea
730	Grindelia fastigiata
730	Grindelia fastigiata revoluta
730	Grindelia hallii
730	Grindelia hirsutula acutifolia
730	Grindelia hirsutula davyi
730	Grindelia hirsutula decumbens
730	Grindelia hirsutula hallii
730	Grindelia hirsutula maritima
730	Grindelia hirsutula revoluta
730	Grindelia hirsutula rubricaulis
730	Grindelia humilis
730	Grindelia humilis platyphylla
730	Grindelia inornata
730	Grindelia inornata angusta
730	Grindelia integerrima
730	Grindelia integrifolia macrophylla
730	Grindelia latifolia
730	Grindelia latifolia platyphylla
730	Grindelia macrophylla
730	Grindelia maritima
730	Grindelia nana
730	Grindelia nana altissima
730	Grindelia nana columbiana
730	Grindelia nana columbiana
730	Grindelia nana integerrima
730	Grindelia nana integrifolia
730	Grindelia pacifica
730	Grindelia paludosa
730	Grindelia perennis
730	Grindelia procera
730	Grindelia revoluta
730	Grindelia robusta
730	Grindelia robusta angustifolia
730	Grindelia robusta bracteosa
730	Grindelia robusta davyi
730	Grindelia robusta platyphylla
730	Grindelia robusta rigida
730	Grindelia rubricaulis
730	Grindelia rubricaulis maritima
730	Grindelia squarrosa integrifolia
730	Grindelia squarrosa quasiperennis
730	Grindelia stricta
730	Grindelia stricta angustifolia
730	Grindelia stricta blakei
730	Grindelia stricta macrophylla
730	Grindelia stricta platyphylla
730	Grindelia stricta venulosa
730	Grindelia venulosa
731	Aurelia amplexicaulis
731	Aurelia squarrosa
731	Donia squarrosa
731	Grindelia aphanactis
731	Grindelia arguta
731	Grindelia nana integrifolia
731	Grindelia nuda
731	Grindelia nuda aphanactis
731	Grindelia serrulata
731	Grindelia speciosa
731	Grindelia squarrosa eligulata
731	Grindelia squarrosa integrifolia
731	Grindelia squarrosa nuda
731	Grindelia squarrosa pseudopinnatifida
731	Grindelia squarrosa serrulata
731	Grindelia texana
731	Hysterionica squarrosa
731	Thuraria herbacea
734	Brachyris mandonii
734	Gutierrezia gilliesii scabriuscula
735	Gutierrezia ruiz-lealii
738	Haplophyllum arabicum
738	Haplophyllum candolleanum
738	Haplophyllum chesneyanum
738	Haplophyllum eremophilum
738	Haplophyllum filifolium
738	Haplophyllum glabrum
738	Haplophyllum haussknechtii
738	Haplophyllum kotschyi
738	Haplophyllum longifolium
738	Haplophyllum obovatum
738	Haplophyllum propinquum
738	Haplophyllum stocksianum
738	Haplophyllum trichostylum
738	Haplophyllum tuberculatum leiocalycinum
738	Haplophyllum tuberculatum linearifolium
738	Haplophyllum tuberculatum vermiculare
738	Haplophyllum vermiculare
738	Haplophyllum vermiculare cyrenaicum
738	Haplophyllum villosulum
738	Ruta ciliata
738	Ruta dichotoma
738	Ruta glabra
738	Ruta kotschyi
738	Ruta montbretii
738	Ruta obovata
738	Ruta propinqua
738	Ruta telephiifolia
738	Ruta tuberculata
738	Ruta tuberculata obovata
739	Hedeoma adscendens
739	Hedeoma breviflora
741	Gandasulium angustifolium
741	Gandasulium coccineum
741	Hedychium angustifolium
741	Hedychium aurantiacum
741	Hedychium carneum
741	Hedychium coccineum angustifolium
741	Hedychium coccineum carneum
741	Hedychium coccineum longifolium
741	Hedychium coccineum roscoei
741	Hedychium coccineum squarrosum
741	Hedychium longifolium
741	Hedychium roscoei
741	Hedychium squarrosum
742	Amomum filiforme
742	Gandasulium coronarium
742	Gandasulium lingulatum
742	Hedychium chrysoleucum
742	Hedychium coronarium chrysoleucum
742	Hedychium coronarium maximum
742	Hedychium gandasulium
742	Hedychium lingulatum
742	Hedychium maximum
742	Hedychium prophetae
742	Hedychium spicatum
742	Hedychium sulphureum
742	Kaempferia hedychium
743	Amomum filiforme
743	Gandasulium coronarium
743	Gandasulium lingulatum
743	Hedychium chrysoleucum
743	Hedychium coronarium chrysoleucum
743	Hedychium coronarium maximum
743	Hedychium gandasulium
743	Hedychium lingulatum
743	Hedychium maximum
743	Hedychium prophetae
743	Hedychium spicatum
743	Hedychium sulphureum
743	Kaempferia hedychium
744	Gandasulium sieboldii
744	Gandasulium spicatum
744	Hedychium acuminatum
744	Hedychium album
744	Hedychium flavescens
744	Hedychium sieboldii
744	Hedychium spicatum acuminatum
744	Hedychium spicatum khasianum
744	Hedychium spicatum trilobum
744	Hedychium tavoyanum
744	Hedychium trilobum
748	Amomum filiforme
748	Gandasulium coronarium
748	Gandasulium lingulatum
748	Hedychium chrysoleucum
748	Hedychium coronarium chrysoleucum
748	Hedychium coronarium maximum
748	Hedychium gandasulium
748	Hedychium lingulatum
748	Hedychium maximum
748	Hedychium prophetae
748	Hedychium spicatum
748	Hedychium sulphureum
748	Kaempferia hedychium
749	Gaillardia amara
749	Heleniastrum tenuifolium
749	Helenium tenuifolium
750	Actinea heterophylla concolor
750	Actinea heterophylla linearifolia
750	Helenium donianum linearifolium
751	Virginea amorgina
755	Gnaphalium cordifolium
758	Aphelexis flexuosa
758	Freemania hypnoides
758	Helichrysum hypnoides
761	Gnaphalium melanophthalmum
761	Virginea melanophtalma
762	Helichrysum rusillonii
765	Asclepias pseudosarsa
765	Cosmostigma cordatum
765	Hemidesmus cordatus
765	Hemidesmus indicus
765	Hemidesmus wallichii
765	Periploca cordata
765	Periploca indica
765	Periploca malabarica
766	Hemizygia welwitschii
766	Orthosiphon adornatus
766	Orthosiphon adornatus oblongifolius
766	Orthosiphon marquesii
766	Orthosiphon pseudornatus
766	Orthosiphon welwitschii
768	Heracleum candolleanum
768	Heracleum courtallense
768	Heracleum rigens
768	Heracleum rigens candolleanum
768	Heracleum rigens elongatum
768	Heracleum rigens multiradiatum
768	Heracleum sprengelianum
768	Pastinaca candolleana
768	Pastinaca ligusticifolia
768	Pastinaca rigens
771	Heracleum amplissimum
771	Heracleum carmeli
771	Heracleum glabrescens
772	Heracleum eminens
772	Heracleum spathyphyllum
774	Valvanthera albiflora
776	Biasolettia nymphaeifolia
776	Hernandia peltata
776	Hernandia sonora
776	Hernandia sonora nymphaeifolia
776	Hernandia vitiensis
776	Sassafras mauritianum
777	Herniaria africana
777	Herniaria alpina
777	Herniaria besseri
777	Herniaria cashmeriana
777	Herniaria densiflora
777	Herniaria hirsuta
777	Herniaria hirsuta pauciflora
777	Herniaria incana africana
777	Herniaria incana africana
777	Herniaria incana pauciflora
777	Herniaria lenticulata
777	Herniaria macrocarpa
777	Herniaria millegrana
777	Herniaria multicaulis
777	Paronychia incana
778	Cheiranthus bicuspidatus
778	Hesperis kotschyana
778	Hesperis sintenisii
778	Hesperis violacea
779	Hesperis ixodes
781	Annesorhiza abyssinica
781	Bupleurum trifoliatum
781	Franchetella arborescens abyssinica
781	Franchetella arborescens acuminata
781	Franchetella arborescens sylvatica
781	Franchetia arborescens abyssinica
781	Heteromorpha abyssinica
781	Heteromorpha abyssinica simplicifolia
781	Heteromorpha arborescens trifoliata
781	Heteromorpha multifoliata
781	Heteromorpha trifoliata
782	Aster altaicus
782	Aster altaicus uchiyamae
782	Aster angustifolius
782	Aster coronatus
782	Aster distortus
782	Aster gebleri
782	Aster gmelinii
782	Aster lithospermifolius
782	Aster pumilus
782	Aster spartioides
782	Aster uchiyamae
782	Galatella juncea
782	Hersilea ramosa
782	Heteropappus altaicus appressifolius
782	Heteropappus altaicus decrescens
782	Heteropappus altaicus distortus
782	Heteropappus altaicus distortus
782	Heteropappus altaicus tenuicaulis
