122	Argania spinosa	Argania spinosa (L.) Skeels	Argania spinosa		Argania spinosa (L.) Skeels				Plantae	Tracheophyta	Magnoliopsida	Ericales	Sapotaceae	Sideroxylon	Sideroxylon spinosum	122	19	1
123	Arnica montana	Arnica montana (L.)	Arnica montana		Arnica montana (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Arnica	Arnica montana	123	15	1
124	Artedia squamata	Artedia squamata (L.)	Artedia squamata		Artedia squamata (L.)				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Artedia	Artedia squamata	124	11	1
125	Artemesia lobelii	Artemisia lobelii All.	Artemisia lobelii		Artemisia lobelii All.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia alba	125	15	1
126	Artemesia roxburghiana var. purpurascens	Artemisia roxburghiana var. purpurascens (Jacquem. ex Bess.) Hook.fil.	Artemisia roxburghiana		Artemisia roxburghiana (var.) purpurascens (Jacquem. ex Bess.) Hook.fil.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia roxburghiana	126	15	1
127	Artemisa haussknechtii	Artemisia haussknechtii Boiss.	Artemisia haussknechtii		Artemisia haussknechtii Boiss.		Typographical error in genus		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia haussknechtii	127	15	1
128	Artemisia abrotanum	Artemisia abrotanum (L.)	Artemisia abrotanum		Artemisia abrotanum (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia abrotanum	128	15	1
129	Artemisia absinthium	Artemisia absinthium (L.)	Artemisia absinthium		Artemisia absinthium (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia absinthium	129	15	1
130	Artemisia afra	Artemisia afra Jacq. ex Willd.	Artemisia afra		Artemisia afra Jacq. ex Willd.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia afra	130	15	1
131	Artemisia annua	Artemisia annua (L.)	Artemisia annua		Artemisia annua (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia annua	131	15	1
132	Artemisia arborescens	Artemisia arborescens (L.)	Artemisia arborescens		Artemisia arborescens (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia arborescens	132	15	1
133	Artemisia armeniaca	Artemisia armeniaca Lam.	Artemisia armeniaca		Artemisia armeniaca Lam.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia armeniaca	133	15	1
134	Artemisia aucheri	Artemisia aucheri Boiss.	Artemisia aucheri		Artemisia aucheri Boiss.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium aucheri	134	15	1
135	Artemisia barrelieri	Artemisia barrelieri Bess.	Artemisia barrelieri		Artemisia barrelieri Bess.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium barrelieri	135	15	1
136	Artemisia caerulescens ssp. caerulescens	Artemisia caerulescens subsp. caerulescens	Artemisia caerulescens		Artemisia caerulescens subsp. caerulescens				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium caerulescens	136	15	1
137	Artemisia caerulescens ssp. cretacea	Artemisia caerulescens subsp. cretacea (Fiori) A.J.B.Brilli-Cattarini & (L.) Gubellini	Artemisia caerulescens		Artemisia caerulescens subsp. cretacea (Fiori) A.J.B.Brilli-Cattarini & (L.) Gubellini				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium caerulescens	137	15	1
138	Artemisia campestris	Artemisia campestris (L.)	Artemisia campestris		Artemisia campestris (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia campestris	138	15	1
139	Artemisia chamaemelifolia	Artemisia chamaemelifolia Vill.	Artemisia chamaemelifolia		Artemisia chamaemelifolia Vill.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia chamaemelifolia	139	15	1
140	Artemisia ciniformis	Artemisia ciniformis Krasch. & Popov ex P.Poljakov	Artemisia ciniformis		Artemisia ciniformis Krasch. & Popov ex P.Poljakov				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium ciniforme	140	15	1
141	Artemisia coerulescens	Artemisia (L.)	Artemisia caerulescens		Artemisia (L.)	Species Missing.	Typographical error in specific epithet and duplicate entry		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia		141	15	1
142	Artemisia coerulescens ssp. cretacea	Artemisia caerulescens subsp. cretacea (Fiori) A.J.B.Brilli-Cattarini & (L.) Gubellini	Artemisia caerulescens		Artemisia caerulescens subsp. cretacea (Fiori) A.J.B.Brilli-Cattarini & (L.) Gubellini		duplicate entry		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium caerulescens	142	15	1
143	Artemisia copa	Artemisia copa Phil.	Artemisia copa		Artemisia copa Phil.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia copa	143	15	1
144	Artemisia densiflora	Artemisia densiflora Viv.	Artemisia densiflora		Artemisia densiflora Viv.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium densiflorum	144	15	1
145	Artemisia deserti	Artemisia deserti Krasch.	Artemisia deserti		Artemisia deserti Krasch.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium deserti	145	15	1
146	Artemisia diffusa	Artemisia diffusa Krasch. ex P.Poljakov	Artemisia diffusa		Artemisia diffusa Krasch. ex P.Poljakov				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium diffusum	146	15	1
147	Artemisia dracunculus	Artemisia dracunculus (L.)	Artemisia dracunculus		Artemisia dracunculus (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia dracunculus	147	15	1
148	Artemisia ferganensis	Artemisia ferganensis Krasch. ex Poljakov	Artemisia ferganensis		Artemisia ferganensis Krasch. ex Poljakov				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium ferganense	148	15	1
149	Artemisia fragrans	Artemisia fragrans Willd.	Artemisia fragrans		Artemisia fragrans Willd.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium fragrans	149	15	1
150	Artemisia gallica	Artemisia gallica Willd.	Artemisia gallica		Artemisia gallica Willd.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium caerulescens	150	15	1
151	Artemisia gmelinii	Artemisia gmelinii Stechm.	Artemisia gmelinii		Artemisia gmelinii Stechm.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia gmelinii	151	14	1
152	Artemisia gypsacea	Artemisia gypsacea Krasch., Popov & Lincz. ex P.Poljakov	Artemisia gypsacea		Artemisia gypsacea Krasch., Popov & Lincz. ex P.Poljakov				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium gypsaceum	152	15	1
153	Artemisia herba-alba	Artemisia herba-alba subsp. valentina (Lam.) Masclans	Artemisia herba-alba		Artemisia herba-alba subsp. valentina (Lam.) Masclans				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia valentina	153	15	1
154	Artemisia incana	Artemisia incana Druce	Artemisia incana		Artemisia incana Druce				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia incana	154	15	1
155	Artemisia judaica	Artemisia judaica (L.)	Artemisia judaica		Artemisia judaica (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia judaica	155	15	1
156	Artemisia kermanensis	Artemisia kermanensis D.Podl.	Artemisia kermanensis		Artemisia kermanensis D.Podl.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium kermanense	156	15	1
157	Artemisia khorassanica	Artemisia khorassanica D.Podl.	Artemisia khorassanica		Artemisia khorassanica D.Podl.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium oliverianum	157	15	1
158	Artemisia kopetdaghensis	Artemisia kopetdaghensis Krasch., Popov & Lincz. ex Poljakov	Artemisia kopetdaghensis		Artemisia kopetdaghensis Krasch., Popov & Lincz. ex Poljakov				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia kopetdaghensis	158	15	1
159	Artemisia lobelii	Artemisia lobelii All.	Artemisia lobelii		Artemisia lobelii All.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia alba	159	15	1
160	Artemisia maritima	Artemisia maritima Besser	Artemisia maritima		Artemisia maritima Besser				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia maritima	160	14	1
161	Artemisia myriantha	Artemisia myriantha Wall. ex DC.	Artemisia myriantha		Artemisia myriantha Wall. ex DC.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia myriantha	161	15	1
162	Artemisia nilagirica	Artemisia nilagirica (C.B.Clarke) Pamp.	Artemisia nilagirica		Artemisia nilagirica (C.B.Clarke) Pamp.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia nilagirica	162	15	1
163	Artemisia nilagirica var. Septentrionalis	Artemisia nilagirica var. septentrionalis Pamp.	Artemisia nilagirica		Artemisia nilagirica (var.) septentrionalis Pamp.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia nilagirica	163	15	1
164	Artemisia persica	Artemisia persica Boiss.	Artemisia persica		Artemisia persica Boiss.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia persica	164	15	1
165	Artemisia roxburghiana	Artemisia roxburghiana Bess.	Artemisia roxburghiana		Artemisia roxburghiana Bess.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia roxburghiana	165	14	1
166	Artemisia santolina	Artemisia santolina Schrenk	Artemisia santolina		Artemisia santolina Schrenk				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium santolinum	166	15	1
167	Artemisia scoparia	Artemisia scoparia Waldst. & Kit.	Artemisia scoparia		Artemisia scoparia Waldst. & Kit.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia scoparia	167	15	1
168	Artemisia sieberi	Artemisia sieberi Bess.	Artemisia sieberi		Artemisia sieberi Bess.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Seriphidium	Seriphidium sieberi	168	14	1
169	Artemisia splendens	Artemisia splendens Willd.	Artemisia splendens		Artemisia splendens Willd.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia splendens	169	15	1
170	Artemisia stelleriana	Artemisia stelleriana Bess.	Artemisia stelleriana		Artemisia stelleriana Bess.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia stelleriana	170	14	1
171	Artemisia subdigitata	Artemisia subdigitata Mattf.	Artemisia subdigitata		Artemisia subdigitata Mattf.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia dubia	171	15	1
172	Artemisia verlotiorum	Artemisia verlotiorum Lamotte	Artemisia verlotiorum		Artemisia verlotiorum Lamotte		Same as the next entry	DELETED: [This entry was same as the next entry. The only difference was an additional "Lamotte" in the latter]	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia verlotiorum	172	15	2
173	Artemisia verlotiorum Lamotte	Artemisia verlotiorum Lamotte	Artemisia verlotiorum		Artemisia verlotiorum Lamotte				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia verlotiorum	173	15	1
174	Artemisia vulgaris	Artemisia vulgaris (L.)	Artemisia vulgaris		Artemisia vulgaris (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia vulgaris	174	15	1
175	Artemisia wallichiana	Artemisia wallichiana Bess.	Artemisia wallichiana		Artemisia wallichiana Bess.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia indica	175	15	1
176	Artmisia eriantha	Artemisia eriantha Ten.	Artemisia eriantha		Artemisia eriantha Ten.		Typographical Error		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Artemisia	Artemisia umbelliformis	176	15	1
177	Aspilia africana	Aspilia africana (Pers.) C.D.Adams	Aspilia africana		Aspilia africana (Pers.) C.D.Adams				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aspilia	Aspilia africana	177	15	1
178	Astartea leptophylla	Astartea leptophylla Schauer	Astartea leptophylla		Astartea leptophylla Schauer				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Astartea	Astartea fascicularis	178	62	1
179	Astartea sp. nov.	Astartea DC.	Astartea sp. nov.		Astartea DC.	Species Missing. Should Norm Name include sp. nov.?			Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Astartea		179	62	1
180	Aster ageratoides	Aster ageratoides Turcz.	Aster ageratoides		Aster ageratoides Turcz.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Aster	Aster ageratoides	180	15	1
181	Astrodaucus orientalis	Astrodaucus orientalis Drude	Astrodaucus orientalis		Astrodaucus orientalis Drude				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Astrodaucus	Astrodaucus orientalis	181	11	1
182	Astrodaucus persicus	Astrodaucus persicus Drude	Astrodaucus persicus		Astrodaucus persicus Drude				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Astrodaucus	Astrodaucus persicus	182	11	1
183	Astydamia latifolia	Astydamia latifolia (L.fil.) O.Ktze.	Astydamia latifolia		Astydamia latifolia (L.fil.) O.Ktze.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Astydamia	Astydamia latifolia	183	11	1
184	Athamanta sicula	Athamanta sicula (L.)	Athamanta sicula		Athamanta sicula (L.)				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Athamanta	Athamanta sicula	184	11	1
185	Athamanta turbith subsp. Haynaldii	Athamanta turbith subsp. haynaldii (Borbás & Uechtr.) Tutin	Athamanta turbith	YES	Athamanta turbith subsp. haynaldii (Borbás & Uechtr.) Tutin				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Athamanta	Athamanta turbith	185	11	1
186	Athamanta turbith subsp. Hungarica	Athamanta turbith subsp. hungarica (Borbás) Tutin	Athamanta turbith	YES	Athamanta turbith subsp. hungarica (Borbás) Tutin				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Athamanta	Athamanta turbith	186	11	1
187	Athrotaxis cupressoides	Athrotaxis cupressoides D.Don	Athrotaxis cupressoides		Athrotaxis cupressoides D.Don				Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Athrotaxis	Athrotaxis cupressoides	187	32	1
188	Athrotaxis selaginoides	Athrotaxis selaginoides D.Don	Athrotaxis selaginoides		Athrotaxis selaginoides D.Don				Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Athrotaxis	Athrotaxis selaginoides	188	32	1
189	Athrotaxis taxifolia	Athrotaxis laxifolia Hook.	Athrotaxis taxifolia		Athrotaxis laxifolia Hook.		Typographical error in specific epithet		Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Athrotaxis	Athrotaxis laxifolia	189	32	1
190	Atlantia roxburghiana	Atalantia roxburghiana Hook.f.	Atalantia roxburghiana		Atalantia roxburghiana Hook.f.		Typographical error in genus		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Atalantia	Atalantia roxburghiana	190	84	1
191	Austrocedrus chilensis	Austrocedrus chilensis (D.Don) Pic.Serm. & M.P.Bizzarri	Austrocedrus chilensis		Austrocedrus chilensis (D.Don) Pic.Serm. & M.P.Bizzarri				Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Austrocedrus	Austrocedrus chilensis	191	32	1
192	Averrhoa carmbola	Averrhoa carambola (L.)	Averrhoa carambola		Averrhoa carambola (L.)		Typographical Error in the specific epithet		Plantae	Tracheophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Averrhoa	Averrhoa carambola	192	65	1
193	Azilia eryngioedes	Azilia eryngioides (Pau) Hedge & Lamond	Azilia eryngioedes		Azilia eryngioides (Pau) Hedge & Lamond		Typographical Error in the specific epithet		Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Azilia	Azilia eryngioides	193	11	1
194	Baccharis articulata	Baccharis articulata Pers.	Baccharis articulata		Baccharis articulata Pers.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis articulata	194	15	1
195	Baccharis articulata (female plant)	Baccharis articulata Pers.	Baccharis articulata		Baccharis articulata Pers.	Missing Detail? (female plant)	duplicate entry		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis articulata	195	15	1
196	Baccharis coridifolia	Baccharis coridifolia DC.	Baccharis coridifolia		Baccharis coridifolia DC.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis coridifolia	196	15	1
197	Baccharis dracunculifolia	Baccharis dracunculifolia DC.	Baccharis dracunculifolia		Baccharis dracunculifolia DC.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis dracunculifolia	197	15	1
198	Baccharis elaeoides	Baccharis elaeoides J.Rémy	Baccharis elaeoides		Baccharis elaeoides J.Rémy				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis elaeoides	198	15	1
199	Baccharis halimifolia	Baccharis halimifolia (L.)	Baccharis halimifolia		Baccharis halimifolia (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis halimifolia	199	15	1
200	Baccharis linearis(A)	Baccharis linearis (Ruiz & Pav.) Pers.	Baccharis linearis		Baccharis linearis (Ruiz & Pav.) Pers.	Missing Detail? A			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis linearis	200	15	1
201	Baccharis linearis(B)	Baccharis linearis (Ruiz & Pav.) Pers.	Baccharis linearis		Baccharis linearis (Ruiz & Pav.) Pers.	Missing Detail? B			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis linearis	201	15	1
202	Baccharis magellanica	Baccharis magellanica (Lam.) Pers.	Baccharis magellanica		Baccharis magellanica (Lam.) Pers.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis magellanica	202	15	1
203	Baccharis obovata	Baccharis obovata Hook. & Arn.	Baccharis obovata		Baccharis obovata Hook. & Arn.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis obovata	203	15	1
204	Baccharis racemosa	Baccharis racemosa DC.	Baccharis racemosa		Baccharis racemosa DC.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis racemosa	204	15	1
205	Baccharis salicifolia	Baccharis salicifolia (Ruiz & Pav.) Pers.	Baccharis salicifolia		Baccharis salicifolia (Ruiz & Pav.) Pers.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis salicifolia	205	15	1
206	Baccharis spartioides	Baccharis spartioides (Hook. & Arn.) C.Gay	Baccharis spartioides		Baccharis spartioides (Hook. & Arn.) C.Gay				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pseudobaccharis	Pseudobaccharis spartioides	206	15	1
207	Baccharis tenella	Baccharis tenella Hook. & Arn.	Baccharis tenella		Baccharis tenella Hook. & Arn.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Pseudobaccharis	Pseudobaccharis tenella	207	15	1
208	Baccharis tricuneata	Baccharis tricuneata Pers.	Baccharis tricuneata		Baccharis tricuneata Pers.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Baccharis	Baccharis tricuneata	208	15	1
209	Backhousia enata	Backhousia enata A.J.Ford, Craven & J.Holmes	Backhousia enata		Backhousia enata A.J.Ford, Craven & J.Holmes				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Backhousia	Backhousia enata	209	62	1
210	Backhousia myrtifolia	Backhousia myrtifolia Hook.	Backhousia myrtifolia		Backhousia myrtifolia Hook.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Backhousia	Backhousia myrtifolia	210	62	1
211	Backhoustu citriodora	Backhousia citriodora F.Muell.	Backhousia citriodora		Backhousia citriodora F.Muell.		Typographical Error		Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Backhousia	Backhousia citriodora	211	62	1
212	Ballota aucheri	Ballota aucheri Boiss.	Ballota aucheri		Ballota aucheri Boiss.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Ballota	Ballota aucheri	212	47	1
213	Barongia lophandra	Barongia lophandra Peter G.Wilson & B.Hyland	Barongia lophandra		Barongia lophandra Peter G.Wilson & B.Hyland				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Barongia	Barongia lophandra	213	62	1
214	Bauhinia ungulata	Bauhinia ungulata (L.)	Bauhinia ungulata		Bauhinia ungulata (L.)				Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Bauhinia	Bauhinia ungulata	214	37	1
215	Becium grandiflorum ssp. grandiflorum	Becium grandiflorum (Lam.) Pic.Serm.	Becium grandiflorum		Becium grandiflorum (Lam.) Pic.Serm.				Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Ocimum	Ocimum grandiflorum	215	47	1
