title,author,DOI_link,DOI,vol,JOURNAL,profile_c
The Leaf Oil of Pimenta adenoclada (Urb.) Burret from Cuba,"Jorge A. Pino, Avilio Bello, Armando Urguiola",https://doi.org/10.1080/10412905.2002.9699901,10.1080/10412905.2002.9699901,"VOL. 14, 400-401 (Nov/Dec 2002)",Journal of Essential Oil Research,JEPadcu2002lea
The Leaf Oil of Piper ossanum Trel. From Cuba.,"Jorge A. pino, Avillo Bello, Armando Urquiola.",https://doi.org/10.1080/10412905.2002.9699890,10.1080/10412905.2002.9699890,"VOL. 14, 375 (Sep/Oct 2002)",Journal of Essential Oil Research,JEPospidericu2002Lea
The Leaf Oil of the Australian Species of Decaspermum (Myrtaceae),"Joseph J. Brophy, Robert J. Goldsack, Paul I. Forster",https://doi.org/10.1080/10412905.2005.9699010,10.1080/10412905.2005.9699010,"VOL. 17, 611-613 (Nov/Dec 2005)",Journal of Essential Oil Research,JEDstqu2005lea#JEDhuqu2005lea
The Leaf Oils of Coatesia and Geijera (Rutaceae) from Australia,Joseph J. Brophy Robert J. Goldsack Paul I. Forster,https://doi.org/10.1080/10412905.1997.9699450,10.1080/10412905.1997.9699450,"VOL. 17, 169-174 (Mar/Apr 2005)",Journal of Essential Oil Research,JECpaau2005lea#JEGsaau2005lea#JEGpaau2005lea#JEGliau2005lea
The Leaf Oils of the Australian Species of Decaspermum (Myrtaceae),"Joseph J. Brophy , Robert J. Goldsack & Paul I. Forster",https://doi.org/10.1080/10412905.2005.9699010,10.1080/10412905.2005.9699010,"VOL. 17, 611-613 (Nov/Dec 2005)",Journal of Essential Oil Research,JEDhuau2005Lea#JEDstau2005Lea
The Leaf Oils of the Melaleuca minutifolia F.Muell. group (Myrtaceae),"Joseph J. Brophy , Robert J. Goldsack , Lyn A. Craven , Andrew J. Ford & Robert Godfree",https://doi.org/10.1080/10412905.2008.9699981,10.1080/10412905.2008.9699981,"VOL. 20, 163-168 (Mar/Apr 2008)",Journal of Essential Oil Research,JEMuxau2008Lea#JEMmoau2008Lea#JEMmiau2008Lea#JEMsyau2008Lea
The Needle oil of Pinus caribaea Morelet From Nigeria.,"Dorcas O. Moronkola, Isiaka A. Ogunwande, Isaac O. Oyewole.",https://doi.org/10.1080/10412905.2009.9700186,10.1080/10412905.2009.9700186,"VOL. 21, 342-344 (July/Aug 2009)",Journal of Essential Oil Research,JEPcani2009Nee
The root Oil of Philodendron imbe Schott(Araceae),"Maria Zeneide Barbosa Bezerra,Manoel Andrade-Neto,Rivelilson Mendes de Freitas, Chistiane Mendes Feitosa, Ivanilsa Moreira de Andrade",https://doi.org/10.1080/10412905.2002.9699763,10.1080/10412905.2002.9699763,"VOL. 14, 56-57(Jan/Feb 2002)",Journal of Essential Oil Research,JEPimce2002Roo
The Sabinene Chemotype of Essential Oil of Seeds of Daucus carota L. ssp. carota Growing Wild in Lithuania,"Danute Mockute, Ona Nivinskiene",https://doi.org/10.1080/10412905.2004.9698720,10.1080/10412905.2004.9698720,"VOL. 16, 277-281 (July/Aug 2004)",Journal of Essential Oil Research,JEDcali2004See
The Seed (Fruit) Essential Oils of Angelica archangelica L. Growing Wild in Lithuania,"Ona Nivinskiene , Rita Butkiene & Danute Mockute",https://doi.org/10.1080/10412905.2007.9699957,10.1080/10412905.2007.9699957,"VOL. 19, 477–481 (Sep/Oct 2007)",Journal of Essential Oil Research,JEAarli2007See
The Variation in the Essential Oil Composition of Tanacetum cadmeum (Boiss.) Heywood ssp. orientale Grierson from Turkey,"Kaan Polatoglu, Nezhun Goren, K. Husnu Can Baser, Betul Demirci",https://doi.org/10.1080/10412905.2009.9700122,10.1080/10412905.2009.9700122,"VOL. 21, 97-100 (Mar/Apr 2009)",Journal of Essential Oil Research,JETcasitu2009flo#JETcasitu2009roo#JETcaadtu2009ste#JETcaadtu2009flo#JETcaadtu2009roo#JETcasitu2009ste
The Volatile Constituents Analysis of Nepeta kotschyi Boiss. from Iran,"Davood Nori-Shargh , Borzu Baharvand , Surour Raftari & Farzad Deyhimi",https://doi.org/10.1080/10412905.2006.9699074,10.1080/10412905.2006.9699074,"VOL. 18, 237-238 (May/June 2006)",Journal of Essential Oil Research,JENkoir2006Aer
"The Volatile Constituents From the Leaves, Bark and Fruits of Bursera aromatica (Proctor) Fopund in Jmaica.","Grace-Ann O. Junor, Roy B.R. Porter, Trevor H. Yee, Timon Waugh.",https://doi.org/10.1080/10412905.2010.9700257,10.1080/10412905.2010.9700257,"VOL. 22, 19-22 (Jan/Feb 2010)",Journal of Essential Oil Research,JEBarja2010Fru#JEBarja2010Bar#JEBarja2010Lea
The Volatile Constituents of Nepeta elymatica Bornm. from Iran,"Davood Nori-Shargh, Borzu Baharvand",https://doi.org/10.1080/10412905.2005.9698921,10.1080/10412905.2005.9698921,"VOL. 17, 329-330 (May/June 2005)",Journal of Essential Oil Research,JENelir2005Aer
"The Volatile Oil Composition of the Berries of Juniperus macrocarpa Sibth. And Sm., Gathered in Spain",A. Velasco-Negueruela M.J. Oerez-Alonso J. Pala-Paul,https://doi.org/10.1080/10412905.2005.9698831,10.1080/10412905.2005.9698831,"VOL. 17, 61-63 (Jan/Feb 2005)",Journal of Essential Oil Research,JEJmasp2005fru
"The Volatiles from Flowers of Couroupita guianensis Aubi., Lecythis usitata Miers. var. paraensis (Ducke) R. Kunth. And Eschweilera coriacea (A. P. DC.) Mori (Lecythidaceae).","Eloisa Helena A. Andrade, Maria das Gracas B. Zoghbi, Jose Guilherme S. Maia.",https://doi.org/10.1080/10412905.2000.9699488,10.1080/10412905.2000.9699488,"VOL. 12, 163-166 (Mar/Apr 2000)",Journal of Essential Oil Research,JELusbepabr2000Flo#JEEcobepabr2000Flo#JECgubepabr2000Flo
The Volatiles of the Leaves and Wood of Lebanon Cedar (Cedrus libani A. Rich) Aromatic Plants of the Holy Land and the Sinai. Part XIV.,"Alexendar Fleisher, Zhenia Fleisher.",https://doi.org/10.1080/10412905.2000.9712210,10.1080/10412905.2000.9712210,"VOL. 12, 763-765 (Nov/Dec 2000)",Journal of Essential Oil Research,JEClialle2000Bra#JEClib'le2000Woo#JEClijeis2000Bra#JEClib'le2000Bra
"Thymus carnosus Boiss.: Effect of Harvesting Period, Collection Site and Type of Plant Material on Essential Oil Composition","M. Graça Miguel, João Duarte, A. Cristina Figueiredo, José G. Barroso & Luis G. Pedro",https://doi.org/10.1080/10412905.2005.9698950,10.1080/10412905.2005.9698950,"VOL. 17, 422-426 (July/Aug 2005)",Journal of Essential Oil Research,JETcaqudola2005flo#JETcaqudola2005Aer
Thymus richardii Pers. subsp. nitidus (Guss.) Jalas: A New Thymus Type Rich in beta-Bisabolene,"Ammar Bader , Guido Flamini , Pier Luigi Cioni & Ivano Morelli",https://doi.org/10.1080/10412905.2001.9699588,10.1080/10412905.2001.9699588,"VOL. 13, 8-10(Jan/Feb 2001)",Journal of Essential Oil Research,JETrimais2001Aer
"Triterpenoids, essential oil and photo-oxidative 28->13-lactonization of oleanolic acid from Lantana camara","L. Misra, H. Laatsch",https://doi.org/10.1016/s0031-9422(00)00131-x,10.1016/s0031-9422(00)00131-x,"VOL. 54(8), 969-974 (Aug 2000)",Phytochemistry,JELcainlu2000Lea
"Triterpenoids, essential oil and photo-oxidative 28413-lactonization of oleanolic acid from lantana camara","Laxminarain Misraa, Hartmut Laatsch",https://doi.org/10.1016/s0031-9422(00)00131-x,10.1016/s0031-9422(00)00131-x,NA,NA,JELcain2000Lea
Two New Bisabolene Diols from the Stem wood Essential Oil of Vanillosmopsis erythropappa Schultz-Bip.(Asteraceae),"Norbert A. Braun, Manfred Meier , Birgit Kohlenberg, Franz- Josef Hammerschmidt",https://doi.org/10.1080/10412905.2003.9712096,10.1080/10412905.2003.9712096,"VOL. 15, 139-142 (May/June 2003)",Journal of Essential Oil Research,JEVermige2003Ste
Unusual Alkynes Found in the Essential Oil of Artemisia dracunculus L. var. dracunculus from the Pacific Northwest,Robert S. Pappas & George Sturtz,https://doi.org/10.1080/10412905.2001.9699657,10.1080/10412905.2001.9699657,"VOL. 13, 187-188 (May/June 2001)",Journal of Essential Oil Research,JEAdrmaco2001Lea
Uruguayan Essential Oils. Part VIII. Composition of Leaf Oil of Hyptis floribunda Briq. ex Micheli (Labiatae),"E. Dellacassa, D. Lorenzo, L. Mondello, I.S. D'Alcontres",https://doi.org/10.1080/10412905.1997.9700769,10.1080/10412905.1997.9700769,"VOL. 9, 523-525 (Sep/Oct 1997)",Journal of Essential Oil Research,JEHflur1997Lea
Vapor Phase Toxicity of Marjoram Oil Compounds and Their Related Monoterpenoids to Blattella germanica (Orthoptera: Blattellidae),"Young-Su Jang, Young-Cheol Yang, Dal-Soon Choi,, Young-Joon Ahn",https://doi.org/10.1021/jf051127g,10.1021/jf051127g,"VOL. 53 (20), 7892-7898 (2005)",Journal of Agricultural and Food Chemistry,JEOmako2005Who
Variability in essential oil composition of Turkish basils (Ocimum basilicum L.),"Isa Telci, Emine Bayram, Güngor Yılmaz, Betül Avcı",https://doi.org/10.1016/j.bse.2006.01.009,10.1016/j.bse.2006.01.009,"VOL. 34, 489-497 (2006)",Biochemical Systematics and Ecology,JEObatu2006lea
Variability in the essential oil content and composition in different plant organs ofKelussia odoratissima Mozaff. (Apiaceae) growing wild in Iran,"Safiallah Raeisi, Mohammad Hossein Mirjalili, Farsad Nadjafi & Javad Hadian",https://doi.org/10.1080/10412905.2015.1025917,10.1080/10412905.2015.1025917,"VOL. 27, 283-288 (Jul/Aug 2015)",Journal of Essential Oil Research,JEKodir2015roo#JEKodir2015lea#JEKodir2015fru#JEKodir2015inf#JEKodir2015sta
Variability in the Essential Oil of Angelica glauca Edgew of Different Geographical Regions,"R. K. Thappa , P. Kaul , A. M. Chisti , B. K. Kapahi , O. P. Suri & S. G. Agarwal",https://doi.org/10.1080/10412905.2005.9698930,10.1080/10412905.2005.9698930,"VOL. 17, 361-363 (July/Aug 2005)",Journal of Essential Oil Research,JEAglin2005Roo
Variability in the Essential Oil of Angelica glauca Edgew of Different Geographical Regions,"R. K. Thappa, P. Kaul, A. M. Chisti, B. K. Kapahi, O. P. Suri & S. G. Agarwal",https://doi.org/10.1080/10412905.2005.9698930,10.1080/10412905.2005.9698930,"VOL. 17, 361-363 (July/Aug 2005)",Journal of Essential Oil Research,JEAglka2005Roo
Variability of Artemisia campestris L. essential oils from Lithuania,Asta Judzentiene & Jurga Budiene,https://doi.org/10.1080/10412905.2014.933132,10.1080/10412905.2014.933132,"VOL. 26, 328–333 (Sep/Oct)",Journal of Essential Oil Research,JEAcali2014aer
Variability of Essential Oil Composition of Cultivated Feverfew (Tanacetum parthenium (L.) Schultz Bip.) Populations.,"Zora P. Dajic Stevanovic, Tatjana Lj. Nastovski Mihailo S. Ristic, Dragoja S. Radanovic.",https://doi.org/10.1080/10412905.2009.9700174,10.1080/10412905.2009.9700174,"VOL. 21, 292-294 (July/Aug 2009)",Journal of Essential Oil Research,JETpase2009See
"Variability of Essential Oil Composition of Mentha aquatica ssp. aquatica Collected in Two Different Habitats of North Tuscany,Italy","Spinelli Guido, Bertoli Alessandra,F. Guido and C.P.Luigi ,T.PEmilio",https://doi.org/10.1080/10412905.1997.9700748,10.1080/10412905.1997.9700748,"VOL. 9, 455-457(July/Aug 1997)",Journal of Essential Oil Research,JEMaqnotuit1997Aer
Variability of the Essential Oil Composition of the Species Satureja montana L. (Lamiaceae),"V.Slavkovska, R. Jancic, S.Milosavljevic, D. Djokovic",https://doi.org/10.1080/10412905.1997.9700801,10.1080/10412905.1997.9700801,"VOL. 9, 629-634(Nov/Dec 1997)",Journal of Essential Oil Research,JESmose1997Aer
Variation in the Composition of the Essential Oil of Commercial Valeriana officinalis L. Roots from Different Countries,Ain Rall Elmar Arak Anne Orav,https://doi.org/10.1080/0972060x.2012.10644015,10.1080/0972060x.2012.10644015,"VOL. 20, 524-529 (Nov/Dec 2008)",Journal of Essential Oil Research,JEVofdico2008roo
Variation in the Constituents of Tanacetum dolichophyllum (Kitam.) Kitam. From Different Locations of Uttarakhand Himalaya (India),"S. Zafar Haider, Hema Lohani, S. Shah, N.K. Chauhan, S.K.Tiwari",https://doi.org/10.1080/10412905.2011.9712281,10.1080/10412905.2011.9712281,"VOL. 23, 48-51 (Nov/Dec 2011)",Journal of Essential Oil Research,JETdohiutin2011Aer
Variation in the Extract Composition of Mints of Different Origin Cultivated in Finland,"Abbas Aflatuni, Kaisa Heikkinen, Paivi Tomperi, Jorma Jalonen, Kari Laine",https://doi.org/10.1080/10412905.2000.9699566,10.1080/10412905.2000.9699566,"VOL. 12, 462-466 (July/Aug 2000)",Journal of Essential Oil Research,JEMpifi2000Lea#JEMarfi2000Lea
Variation in the Main Components of the Essential Oils from the Leaves and Flowers of Portugese Thymus albicans Over a Single Season,"Maria G. Miguel, Fernanda Duarte, Florencia Venancio, Regina Tavar.es",https://doi.org/10.1080/10412905.2004.9698685,10.1080/10412905.2004.9698685,"VOL. 16, 169-171 (May/June 2004)",Journal of Essential Oil Research,JETalpo2004flo#JETalpo2004Lea
Variation of Essential Oil Yield and Composition of Thymus pallescens de Noe from Algeria,"Mohamed Hazzit, Aoumeur Baaliouamer",https://doi.org/10.1080/10412905.2009.9700139,10.1080/10412905.2009.9700139,"VOL. 21, 162-165 (Mar/Apr 2009)",Journal of Essential Oil Research,JETpaal2009Aer
Variation of Pulegone Content in Pennyroyal (Mentha pulegium L.) Plants Growing Wild in Greece,"Stella Kokkini, Effie Hanlidou, Regina Karousou, Tom Lanaras",https://doi.org/10.1080/10412905.2002.9699830,10.1080/10412905.2002.9699830,"VOL. 14, 224-227 (May/June 2002)",Journal of Essential Oil Research,JEMpugr2002Aer
Variation of the Chemical Composition of Essential Oil of Mentha piperita L. during the Growing Time,Jean-claude Chalchat; Raymond-Philipp Garryy and A.Michet,https://doi.org/10.1080/10412905.1997.9700750,10.1080/10412905.1997.9700750,"VOL. 9, 463-465 (July/Aug 1997)",Journal of Essential Oil Research,JEMpialfr1997Who
Variation of the Chemical Profile and Antioxidant Behavior of Rosmarinus officinalis L. and Salvia fruticosa Miller Grown in Greece,"Vassiliki Papageorgiou, Chryssavgi Gardeli, Athanasios Mallouchos, Marina Papaioannou, Michael Komaitis",https://doi.org/10.1021/jf800802t,10.1021/jf800802t,"VOL. 56 (16), 7254-7264 (2008)",Journal of Agricultural and Food Chemistry,JESfrgr2008Aer#JERfrgr2008Aer
Variations in Essential Oil Constituents at Different Growth Stages of Ruta chalepensis on Cultivation at North Indian Plains,"G.D.Bagchi, P.D.Dwivedi, A.Singh, F.Haider, A.A.Naqvi",https://doi.org/10.1080/10412905.2003.9712137,10.1080/10412905.2003.9712137,"VOL. 15, 263-264 (July/Aug 2003)",Journal of Essential Oil Research,JERchciluin2003Fru#JERchciluin2003Lea#JERchciluin2003Flo
VoIatiIe Constituents of Nepeta heliotropifolia Lam.,Seyed Ebrahim Sajjadi & Mahboubeh Khatamsaz,,,"VOL. 13, 204-205(May/June 2001)",Journal of Essential Oil Research,JENheir2001Aer
VoIatiIe Constituents of Teucrium polium L. from Turkey,"A. Cakir, M.E. Duru, M. Harmandar, R. Ciminna, S. Passannanti",https://doi.org/10.1080/10412905.1998.9700855,10.1080/10412905.1998.9700855,"VOL. 10, 113-115(Jan/Feb 1998)",Journal of Essential Oil Research,JETpogatu1998Aer
Volatile Components of Avocado (Persea americana Mill.) Fruits.,"Jorge A. Pino, Aristides Rosado, Juan Aguero.",https://doi.org/10.1080/10412905.2000.9699539,10.1080/10412905.2000.9699539,"VOL. 12, 377-378 (May/June 2000)",Journal of Essential Oil Research,JEPamalcu2000Fruca#JEPamalcu2000Fruha
Volatile Components of Banana Fruit (Musa sapientum L.) 'Indio' from Cuba.,"Jorge A. Pino, Oriega, Rolando Marbot, Juan Aguero.",https://doi.org/10.1080/10412905.2003.9712071,10.1080/10412905.2003.9712071,"VOL. 15, 108-111 (Mar/Apr 2003)",Journal of Essential Oil Research,JEMsahacu2003Fru
Volatile Components of Chickpea (Cicer arietinum L.) Seed,"Heinz Rembold, Peter Wallner, Siegfried Nitz, Hubert Kollmannsberger and Friedrich Drawert",https://doi.org/10.1021/jf00087a018,10.1021/jf00087a018,"VOL. 37(3), 659-662 (May 1989)",Journal of Agricultural and Food Chemistry,JECarmuge1989see
Volatile Components of Cuban Annona Fruits.,Jorge A. Pino.,https://doi.org/10.1080/10412905.2000.9712170,10.1080/10412905.2000.9712170,"VOL. 12, 613-615 (Sep/Oct 2000)",Journal of Essential Oil Research,JEArecu2000Fru#JEAchcu2000Fru
"Volatile Components of Eucalyptus globulus Labill ssp. bicostata from Jujuy, Argentina","Carmen I. Viturro, Ana C. Molina, Cecilia I. Heit",https://doi.org/10.1080/10412905.2003.9712115,10.1080/10412905.2003.9712115,"VOL. 15, 206-208 (May/June 2003)",Journal of Essential Oil Research,JEEgljuar2003lea
Volatile Components of Geneps (Melicocca bijuga L.) Fruit.,"Jorge A. Pino, Rolando Marbot, Juan Aguero.",https://doi.org/10.1080/10412905.2002.9699842,10.1080/10412905.2002.9699842,"VOL. 14, 247-248 (July/Aug 2002)",Journal of Essential Oil Research,JEMbicu2002Fru
Volatile components of grape pomaces from different cultivars of Sicilian Vitis vinifera L.,"Giuseppe Ruberto, Agatino Renda, Vincenzo Amico and Corrado Tringali",https://doi.org/10.1016/j.biortech.2006.12.025,10.1016/j.biortech.2006.12.025,"VOL. 99(2), 260–268 (Jan 2008)",Bioresource Technology,JEVviit2008stana#JEVviit2008pomna#JEVviit2008pomf#JEVviit2008staf#JEVviit2008stacs#JEVviit2008pomcs#JEVviit2008pomnm#JEVviit2008stanm
Volatile Components of Mabolo (Diospyros blancoi A. DC.) Grown in Cuba,Jorge A. Pino Luis Cuevas-Glory Victor Fuentes,https://doi.org/10.1080/10412905.2008.9700072,10.1080/10412905.2008.9700072,"VOL. 20, 506-508 (Nov/Dec 2008)",Journal of Essential Oil Research,JEDblcu2008Fru
"Volatile components of papaya (Carica papaya L.,Maradol variety) fruit","Jorge A. Pino, Karina Almora and Rolando Marbot",https://doi.org/10.1002/ffj.1248,10.1002/ffj.1248,"VOL.18, 492–496 ( Nov 2003)",Flavour and Fragrance Journal,JECpahacu2003fru
Volatile Components of Perovskia atriplicifolia Benth.,"F. Sefidkon, L. Ahmadi, M. Mirza",https://doi.org/10.1080/10412905.1997.9700725,10.1080/10412905.1997.9700725,"VOL. 9, 101-103 (Jan/Feb 1997)",Journal of Essential Oil Research,JEPatte1997Aer
Volatile Components of Rollinia mucosa (Jacq.) Baill.,Jorge A. Pino,https://doi.org/10.1080/10412905.2000.9712051,10.1080/10412905.2000.9712051,"VOL. 12, 97-98 (Jan/Feb 2000)",Journal of Essential Oil Research,JERmugudemeha2000Fru
Volatile Components of Sapodilla Fruit (Manilkara achras L.),"J.A.Pino, R.Marbot, J.Aguero",https://doi.org/10.1080/10412905.2003.9698614,10.1080/10412905.2003.9698614,"VOL. 15, 374-375 (Nov/Dec 2003)",Journal of Essential Oil Research,JEMaccu2003Fru
Volatile Components of Stachys Corsica Pers. (Lamiaceae),"Yves Pélissier, Chantal Marion, Sylrie Rapior & Jean-Marie Bessière",https://doi.org/10.1080/10412905.1999.9701074,10.1080/10412905.1999.9701074,"VOL. 11, 63-64 (Jan/Feb 1999)",Journal of Essential Oil Research,JESCocofr1999Who
Volatile Components of Starfruit (Averrhoa carambola L.).,"Jorge A. Pino, Rolando Marbot, Juan Aguero.",https://doi.org/10.1080/10412905.2000.9699557,10.1080/10412905.2000.9699557,"VOL. 12, 429-430 (July/Aug 2000)",Journal of Essential Oil Research,JEAcacu2000Sta
Volatile Components of the Essential Oil From Bauhinia ungulata L.,"Nilce V. Gramosa, Joao Vito B. de Freitas, Manoel N. de Lima Neto, Edilberto R. Silveira, Edson P. Nunes.",https://doi.org/10.1080/10412905.2009.9700226,10.1080/10412905.2009.9700226,"VOL. 21, 495-496 (Nov/Dec 2009)",Journal of Essential Oil Research,JEBunbr2009Lea
Volatile Components of Watermelon (Citrullus lanatus [Thunb.] Matsum et Nakai) Fruit,"J.A.Pino, R.Marbot, J.Aguero",https://doi.org/10.1080/10412905.2003.9698616,10.1080/10412905.2003.9698616,"VOL. 15, 379-380 (Nov/Dec 2003)",Journal of Essential Oil Research,JEClahacu2003Fru
Volatile Components of Wild Soursop (Annona montana Macf.) Fruit.,"Jorge A. Pino, Rolando Marbot, Juan Aguero.",https://doi.org/10.1080/10412905.2002.9699846,10.1080/10412905.2002.9699846,"VOL. 14, 257-258 (July/Aug 2002)",Journal of Essential Oil Research,JEAmoviofhacu2002Fru
Volatile Composition of Curcuma angustifolia Roxb. rhizome from central and southern India,"A.K. Srivastava,S.K.Srivastava,K.V.Syamsunder",https://doi.org/10.1002/ffj.1680,10.1002/ffj.1680,"VOL. 21, 423–426 (May/June 2006)",Flavour and Fragrance Journal,JECanjain2006Rhi#JECantrin2006Rhi
